time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx(17),ny(18),nz(19),ele(20),ail(21),rud(22),throttle(23)
10.02,2668.52,36.6102,3249.45,56.0004375246663,41.38402754393156,270.308,26.6908,3.1157,139.852,20.2949,3.06633,-0.123879,41.1631,5.14264,4.38363,0.364914,0.0159034,2.79702,-1.40396,-1.8,0.0,42220.0
10.04,2673.63,38.3089,3249.97,56.00045782565211,41.38407355473511,270.331,26.0797,2.98056,140.675,20.2942,3.02373,-0.139869,40.8735,5.05112,4.32538,0.363536,0.0182114,2.76935,-1.40396,-1.8,0.0,42220.0
10.06,2678.73,40.0148,3250.48,56.000478212684364,41.384119475497954,270.355,25.467,2.84759,141.493,20.2913,2.9803,-0.155975,40.6254,4.96262,4.26512,0.362132,0.0205454,2.74125,-1.40396,-1.8,0.0,42220.0
10.08,2683.84,41.7276,3250.98,56.0004986821778,41.3841654863015,270.38,24.8532,2.71681,142.305,20.2864,2.93615,-0.172117,40.415,4.87708,4.2027,0.360705,0.0228905,2.71278,-1.40396,-1.8,0.0,42220.0
10.1,2688.94,43.4472,3251.46,56.000519232937314,41.38421140706434,270.406,24.2384,2.58823,143.113,20.2795,2.89134,-0.18822,40.2391,4.79443,4.13801,0.359256,0.0252327,2.68398,-1.40396,-1.8,0.0,42220.0
10.12,2694.05,45.1733,3251.93,56.00053986137765,41.38425741786789,270.433,23.6231,2.46186,143.917,20.2709,2.84581,-0.204209,40.0943,4.69192,4.07097,0.358311,0.027558,2.65869,-1.35396,-1.8,0.0,42220.0
10.14,2699.15,46.9058,3252.4,56.000560566303726,41.38430333863073,270.46,23.0068,2.33807,144.719,20.2604,2.79935,-0.220015,39.9777,4.59286,4.00179,0.35681,0.0298521,2.6286,-1.35396,-1.8,0.0,42220.0
10.16,2704.25,48.6446,3252.84,56.000581346520434,41.38434925939357,270.489,22.3905,2.21685,145.518,20.2481,2.75207,-0.235582,39.8864,4.49718,3.93047,0.355282,0.0321014,2.59809,-1.35396,-1.8,0.0,42220.0
10.18,2709.35,50.3893,3253.28,56.000602197247424,41.38439518015641,270.518,21.7745,2.0982,146.315,20.2342,2.70405,-0.250856,39.8176,4.40476,3.85703,0.353731,0.0342962,2.56721,-1.35396,-1.8,0.0,42220.0
10.2,2714.45,52.1398,3253.7,56.000623117289614,41.38444110091925,270.548,21.1592,1.98211,147.111,20.2189,2.65538,-0.265787,39.7688,4.31551,3.78151,0.352159,0.0364273,2.53601,-1.35396,-1.8,0.0,42220.0
10.22,2719.56,53.8959,3254.11,56.00064410425681,41.3844871117228,270.579,20.5447,1.86856,147.905,20.2023,2.60597,-0.280327,39.7375,4.20659,3.70394,0.351093,0.0384865,2.50835,-1.30396,-1.8,0.0,42220.0
10.24,2724.66,55.6575,3254.51,56.00066515695393,41.384533032485635,270.611,19.9306,1.75793,148.7,20.1842,2.55564,-0.294436,39.7215,4.10136,3.62468,0.349468,0.0404648,2.47588,-1.30396,-1.8,0.0,42220.0
10.26,2729.76,57.4243,3254.9,56.00068627179571,41.38457895324847,270.644,19.3181,1.65017,149.493,20.1649,2.50448,-0.308085,39.7186,3.99971,3.54383,0.347816,0.0423543,2.44298,-1.30396,-1.8,0.0,42220.0
10.28,2734.86,59.1961,3255.27,56.00070744639196,41.384624874011315,270.677,18.7073,1.54527,150.287,20.1445,2.45258,-0.321251,39.727,3.90152,3.4615,0.34614,0.0441507,2.40972,-1.30396,-1.8,0.0,42220.0
10.3,2739.96,60.9729,3255.63,56.00072868074269,41.38467079477415,270.712,18.0985,1.44318,151.081,20.123,2.40003,-0.333911,39.7447,3.80668,3.37783,0.344443,0.0458508,2.37614,-1.30396,-1.8,0.0,42220.0
10.32,2745.06,62.7543,3255.98,56.00074997006754,41.38471671553699,270.747,17.492,1.34386,151.876,20.1007,2.34674,-0.346049,39.77,3.69228,3.29291,0.343258,0.0474519,2.34612,-1.25396,-1.8,0.0,42220.0
10.34,2750.16,64.5402,3256.32,56.00077131317141,41.38476263629983,270.783,16.8873,1.24769,152.67,20.0775,2.29253,-0.357653,39.8014,3.58173,3.20715,0.341508,0.0489506,2.31125,-1.25396,-1.8,0.0,42220.0
10.36,2755.26,66.3305,3256.65,56.00079270885923,41.38480855706267,270.82,16.2855,1.1546,153.466,20.0534,2.23749,-0.368723,39.8375,3.47492,3.1207,0.339731,0.0503443,2.27597,-1.25396,-1.8,0.0,42220.0
10.38,2760.36,68.1249,3256.96,56.00081415354572,41.384854477825506,270.858,15.6869,1.06453,154.262,20.0286,2.18171,-0.379263,39.8769,3.37174,3.03372,0.33793,0.0516345,2.24033,-1.25396,-1.8,0.0,42220.0
10.4,2765.46,69.9232,3257.26,56.0008356448407,41.38490039858835,270.896,15.0916,0.977434,155.059,20.0033,2.12529,-0.38928,39.9185,3.27207,2.94635,0.336107,0.052823,2.20436,-1.25396,-1.8,0.0,42220.0
10.42,2770.57,71.7254,3257.55,56.00085718274416,41.3849464093919,270.935,14.5,0.893242,155.857,19.9774,2.06813,-0.398782,39.9611,3.15294,2.85867,0.334803,0.0539121,2.17199,-1.20396,-1.8,0.0,42220.0
10.44,2775.67,73.5312,3257.83,56.000878763670855,41.38499233015474,270.975,13.9115,0.812309,156.656,19.9511,2.01006,-0.407783,40.0039,3.03782,2.77114,0.332928,0.0549033,2.13474,-1.20396,-1.8,0.0,42220.0
10.46,2780.77,75.3405,3258.1,56.000900386425684,41.385038250917574,271.016,13.3272,0.734559,157.456,19.9243,1.95117,-0.416308,40.046,2.92663,2.68387,0.331027,0.0557986,2.09709,-1.20396,-1.8,0.0,42220.0
10.48,2785.87,77.153,3258.35,56.00092204742337,41.38508417168041,271.057,12.7474,0.659914,158.256,19.8971,1.89156,-0.424382,40.0867,2.81923,2.59699,0.329102,0.0566036,2.05906,-1.20396,-1.8,0.0,42220.0
10.5,2790.97,78.9687,3258.6,56.00094374666393,41.385130092443255,271.099,12.1723,0.588295,159.058,19.8698,1.83132,-0.432035,40.1254,2.71554,2.51063,0.327155,0.0573242,2.02073,-1.20396,-1.8,0.0,42220.0
10.52,2796.08,80.7874,3258.83,56.00096548175717,41.385176103246806,271.142,11.6021,0.519618,159.86,19.8423,1.77053,-0.439293,40.1616,2.61544,2.42489,0.32519,0.0579665,1.98214,-1.20396,-1.8,0.0,42220.0
10.54,2801.18,82.6088,3259.05,56.000987249117834,41.38522202400964,271.186,11.0371,0.453804,160.663,19.8148,1.70928,-0.446188,40.1948,2.51884,2.33986,0.323209,0.0585367,1.94332,-1.20396,-1.8,0.0,42220.0
10.56,2806.28,84.4329,3259.26,56.00100904874591,41.38526794477248,271.23,10.4774,0.390768,161.467,19.7874,1.64765,-0.452748,40.2248,2.42563,2.25563,0.321214,0.059041,1.90434,-1.20396,-1.8,0.0,42220.0
10.58,2811.39,86.2595,3259.46,56.00103087825122,41.38531395557603,271.275,9.92321,0.330426,162.271,19.76,1.58571,-0.459004,40.2513,2.33573,2.17228,0.319209,0.0594857,1.86523,-1.20396,-1.8,0.0,42220.0
10.6,2816.49,88.0884,3259.64,56.0010527352436,41.38535987633887,271.32,9.37476,0.272694,163.076,19.7329,1.52354,-0.464987,40.2742,2.24904,2.08986,0.317195,0.0598772,1.82603,-1.20396,-1.8,0.0,42220.0
10.62,2821.6,89.9196,3259.82,56.00107461972303,41.38540588714242,271.366,8.83217,0.217488,163.881,19.706,1.4612,-0.470725,40.2933,2.16548,2.00844,0.315174,0.0602214,1.78678,-1.20396,-1.8,0.0,42220.0
10.64,2826.7,91.7528,3259.99,56.001096528104256,41.38545180790526,271.412,8.29561,0.164724,164.687,19.6794,1.39876,-0.476248,40.3086,2.08496,1.92804,0.313148,0.0605246,1.74752,-1.20396,-1.8,0.0,42220.0
10.66,2831.81,93.5879,3260.14,56.00111845919218,41.385497818708814,271.46,7.76522,0.114316,165.493,19.6533,1.33629,-0.481585,40.3201,2.00738,1.8487,0.31112,0.0607925,1.70828,-1.20396,-1.8,0.0,42220.0
10.68,2836.91,95.4248,3260.29,56.00114041179172,41.38554373947165,271.507,7.24111,0.0661806,166.299,19.6275,1.27385,-0.486762,40.3279,1.93269,1.77044,0.309092,0.061031,1.66911,-1.20396,-1.8,0.0,42220.0
10.7,2842.02,97.2634,3260.42,56.00116238470777,41.3855897502752,271.555,6.72342,0.0202348,167.106,19.6023,1.21149,-0.491807,40.3321,1.86078,1.69327,0.307064,0.0612453,1.63002,-1.20396,-1.8,0.0,42220.0
10.72,2847.13,99.1035,3260.55,56.001184375550174,41.38563576107875,271.604,6.21225,-0.0236048,167.912,19.5776,1.14927,-0.496744,40.3327,1.79158,1.61719,0.305039,0.0614408,1.59106,-1.20396,-1.8,0.0,42220.0
10.74,2852.24,100.945,3260.66,56.00120638312383,41.385681771882304,271.653,5.70769,-0.0654202,168.719,19.5535,1.08725,-0.501598,40.3301,1.72502,1.5422,0.30302,0.0616222,1.55225,-1.20396,-1.8,0.0,42220.0
10.76,2857.35,102.788,3260.76,56.001228408623824,41.38572778268585,271.702,5.20982,-0.105293,169.526,19.53,1.02547,-0.506389,40.3243,1.66102,1.46827,0.301006,0.0617943,1.51362,-1.20396,-1.8,0.0,42220.0
10.78,2862.46,104.632,3260.86,56.001250446074714,41.3857737934894,271.752,4.71872,-0.143303,170.332,19.5072,0.963992,-0.51114,40.3156,1.59951,1.39539,0.299,0.0619613,1.4752,-1.20396,-1.8,0.0,42220.0
10.8,2867.57,106.477,3260.94,56.001272495476506,41.38581980429295,271.803,4.23445,-0.17953,171.139,19.485,0.902853,-0.515868,40.3041,1.5404,1.32352,0.297004,0.062127,1.43701,-1.20396,-1.8,0.0,42220.0
10.82,2872.68,108.323,3261.02,56.00129455682919,41.3858658150965,271.853,3.75707,-0.214053,171.945,19.4636,0.842101,-0.520589,40.2901,1.48364,1.25262,0.295018,0.0622951,1.39908,-1.20396,-1.8,0.0,42220.0
10.84,2877.8,110.17,3261.08,56.00131663013276,41.38591191594077,271.904,3.28661,-0.246948,172.751,19.443,0.781777,-0.525321,40.2738,1.42915,1.18266,0.293044,0.0624688,1.36144,-1.20396,-1.8,0.0,42220.0
10.86,2882.91,112.018,3261.14,56.00133871538724,41.38595792674432,271.956,2.82311,-0.278292,173.556,19.4232,0.721922,-0.530074,40.2554,1.37686,1.11358,0.291083,0.0626509,1.32411,-1.20396,-1.8,0.0,42220.0
10.88,2888.03,113.866,3261.19,56.00136080064171,41.38600402758858,272.007,2.3666,-0.308159,174.361,19.4041,0.662573,-0.53486,40.2353,1.3267,1.04534,0.289137,0.0628437,1.2871,-1.20396,-1.8,0.0,42220.0
10.9,2893.14,115.715,3261.23,56.00138289784708,41.38605003839213,272.059,1.91709,-0.336623,175.166,19.3859,0.603767,-0.539689,40.2135,1.2786,0.977876,0.287207,0.0630495,1.25044,-1.20396,-1.8,0.0,42220.0
10.92,2898.26,117.564,3261.26,56.001404995052454,41.386096139236386,272.111,1.47458,-0.363756,175.971,19.3686,0.545537,-0.544568,40.1903,1.23249,0.911136,0.285293,0.0632698,1.21414,-1.20396,-1.8,0.0,42220.0
10.94,2903.38,119.414,3261.28,56.001427104208716,41.38614224008065,272.164,1.03907,-0.389629,176.774,19.3522,0.487916,-0.549501,40.1659,1.18831,0.845061,0.283398,0.0635061,1.17823,-1.20396,-1.8,0.0,42220.0
10.96,2908.5,121.264,3261.29,56.00144921336498,41.38618834092491,272.217,0.610564,-0.414312,177.578,19.3366,0.430932,-0.554493,40.1405,1.14598,0.779591,0.281521,0.0637593,1.14273,-1.20396,-1.8,0.0,42220.0
10.98,2913.62,123.115,3261.29,56.001471334472136,41.386234441769176,272.27,0.189029,-0.437873,178.381,19.322,0.374615,-0.559544,40.1144,1.10545,0.714665,0.279663,0.0640299,1.10764,-1.20396,-1.8,0.0,42220.0
11.0,2918.74,124.966,3261.29,56.0014934555793,41.386280542613434,272.323,-0.225556,-0.460381,179.183,19.3084,0.31899,-0.564655,40.0876,1.06665,0.650223,0.277827,0.0643184,1.07298,-1.20396,-1.8,0.0,42220.0
11.02,2923.86,126.817,3261.27,56.00151557668646,41.3863266434577,272.374,-0.633223,-0.4819,179.985,19.2957,0.264251,-0.569826,40.0605,1.05287,0.586284,0.26612,0.0646246,1.03473,-1.25396,-1.8,0.0,41371.7
11.04,2928.98,128.668,3261.25,56.001537697793616,41.38637274430196,272.426,-1.0332,-0.502963,-179.214,19.284,0.210684,-0.575051,40.0331,1.03994,0.522471,0.26434,0.0649493,1.00177,-1.25396,-1.8,0.0,41371.7
11.06,2934.11,130.519,3261.23,56.00155981890077,41.38641893518693,272.477,-1.4265,-0.523619,-178.413,19.2732,0.158286,-0.580311,40.0056,1.02782,0.458731,0.262597,0.0652936,0.969506,-1.25396,-1.8,0.0,41371.7
11.08,2939.23,132.37,3261.19,56.00158194000794,41.3864650360312,272.529,-1.81322,-0.543915,-177.613,19.2635,0.107052,-0.585591,39.9781,1.01645,0.395021,0.260889,0.0656545,0.937954,-1.25396,-1.8,0.0,41371.7
11.1,2944.36,134.22,3261.15,56.0016040491642,41.38651122691617,272.581,-2.19347,-0.5639,-176.813,19.2548,0.0569742,-0.590872,39.9508,1.00578,0.331301,0.259216,0.0660288,0.907103,-1.25396,-1.8,0.0,41371.7
11.12,2949.49,136.071,3261.09,56.00162617027136,41.38655741780114,272.626,-2.56734,-0.583618,-176.014,19.247,0.00821493,-0.59615,39.9239,1.0192,0.267621,0.223742,0.066413,0.872886,-1.30396,-1.8,0.0,38342.7
11.14,2954.62,137.922,3261.04,56.001648291378515,41.386603608686116,272.672,-2.93408,-0.603582,-175.215,19.2403,-0.0389686,-0.60139,39.8973,1.03248,0.203632,0.22216,0.0668043,0.844184,-1.30396,-1.8,0.0,38342.7
11.16,2959.75,139.772,3260.97,56.001670400534785,41.38664979957109,272.718,-3.29482,-0.623821,-174.417,19.2345,-0.0845599,-0.606546,39.8797,1.04581,0.138609,0.221903,0.0675854,0.815176,-1.30396,-1.8,0.0,38342.7
11.18,2964.88,141.622,3260.9,56.00169250969105,41.38669599045606,272.764,-3.64947,-0.64437,-173.62,19.2297,-0.12858,-0.611571,39.8718,1.05919,0.0724363,0.221912,0.0684241,0.786902,-1.30396,-1.8,0.0,38342.7
11.2,2970.01,143.472,3260.82,56.00171461884731,41.386742181341035,272.81,-3.99816,-0.665262,-172.822,19.2259,-0.171061,-0.61642,39.8725,1.07255,0.00516826,0.221918,0.0692307,0.75961,-1.30396,-1.8,0.0,38342.7
11.22,2975.14,145.321,3260.73,56.001736716052676,41.38678837222601,272.846,-4.34105,-0.686533,-172.025,19.2231,-0.211876,-0.621074,39.8808,1.10918,-0.0630461,0.166814,0.0699984,0.729234,-1.35396,-1.8,0.0,33376.1
11.24,2980.27,147.17,3260.64,56.00175881325805,41.38683456311098,272.883,-4.6774,-0.708677,-171.227,19.2213,-0.250788,-0.62547,39.8955,1.14493,-0.132445,0.166835,0.0707183,0.704595,-1.35396,-1.8,0.0,33376.1
11.26,2985.41,149.018,3260.54,56.00178089851252,41.38688084403667,272.92,-5.00845,-0.731712,-170.429,19.2204,-0.287856,-0.629558,39.9156,1.17975,-0.202922,0.166852,0.0713852,0.681127,-1.35396,-1.8,0.0,33376.1
11.28,2990.54,150.866,3260.43,56.00180298376699,41.38692703492164,272.957,-5.33441,-0.755653,-169.631,19.2205,-0.323141,-0.633294,39.9402,1.21363,-0.274353,0.166865,0.0719918,0.658792,-1.35396,-1.8,0.0,33376.1
11.3,2995.68,152.714,3260.32,56.00182506902147,41.38697331584732,272.994,-5.65551,-0.780517,-168.832,19.2216,-0.356704,-0.636636,39.9685,1.24653,-0.346602,0.166873,0.072531,0.637552,-1.35396,-1.8,0.0,33376.1
11.32,3000.82,154.56,3260.2,56.00184713037415,41.38701959677301,273.017,-5.97194,-0.806318,-168.033,19.2235,-0.388457,-0.63958,39.9996,1.30166,-0.419439,0.094756,0.0729966,0.61335,-1.40396,-1.8,0.0,26859.3
11.34,3005.95,156.407,3260.07,56.00186920367773,41.38706578765798,273.041,-6.28293,-0.833524,-167.233,19.2264,-0.418179,-0.64206,40.0325,1.35502,-0.493024,0.0947827,0.07338,0.59492,-1.40396,-1.8,0.0,26859.3
11.36,3011.09,158.252,3259.94,56.00189125307952,41.38711206858367,273.065,-6.5898,-0.862132,-166.432,19.23,-0.445952,-0.644036,40.0667,1.40663,-0.567174,0.0948042,0.0736779,0.577726,-1.40396,-1.8,0.0,26859.3
11.38,3016.23,160.097,3259.8,56.001913302481306,41.38715834950935,273.089,-6.89279,-0.89214,-165.631,19.2344,-0.47186,-0.645471,40.1012,1.45648,-0.641696,0.0948207,0.0738845,0.561714,-1.40396,-1.8,0.0,26859.3
11.4,3021.37,161.941,3259.66,56.001935339932196,41.387204630435036,273.114,-7.19212,-0.923542,-164.829,19.2396,-0.495983,-0.646336,40.1356,1.50458,-0.716387,0.0948322,0.0739945,0.546833,-1.40396,-1.8,0.0,26859.3
11.42,3026.51,163.785,3259.51,56.00195737738309,41.387250911360724,273.122,-7.48801,-0.956333,-164.026,19.2456,-0.518268,-0.646645,40.1692,1.57406,-0.790955,0.0116125,0.0740035,0.529033,-1.45396,-1.8,0.0,19330.6
11.44,3031.65,165.628,3259.35,56.00197940288309,41.387297192286404,273.131,-7.77965,-0.99095,-163.223,19.2522,-0.538497,-0.646338,40.2012,1.64108,-0.865504,0.0116442,0.0739047,0.516986,-1.45396,-1.8,0.0,19330.6
11.46,3036.79,167.47,3259.19,56.002001416432186,41.38734347321209,273.14,-8.0684,-1.02737,-162.419,19.2593,-0.556774,-0.645391,40.2311,1.70568,-0.9398,0.0116705,0.0736978,0.506174,-1.45396,-1.8,0.0,19330.6
11.48,3041.93,169.311,3259.02,56.0020234180304,41.38738975413777,273.149,-8.35451,-1.06557,-161.615,19.2669,-0.573194,-0.643784,40.2584,1.76788,-1.0136,0.0116914,0.0733794,0.496533,-1.45396,-1.8,0.0,19330.6
11.5,3047.07,171.151,3258.85,56.002045407677706,41.38743603506346,273.158,-8.6382,-1.10551,-160.81,19.275,-0.587855,-0.641503,40.2825,1.82773,-1.08667,0.0117071,0.072947,0.488004,-1.45396,-1.8,0.0,19330.6
11.52,3052.21,172.99,3258.67,56.002067385374126,41.387482315989146,273.15,-8.91969,-1.14717,-160.004,19.2835,-0.600722,-0.63858,40.3032,1.90829,-1.15869,-0.075605,0.0723992,0.476541,-1.50396,-1.8,0.0,11428.7
11.54,3057.35,174.829,3258.49,56.00208936307054,41.38752859691483,273.143,-9.1981,-1.19096,-159.198,19.2923,-0.611584,-0.634973,40.3197,1.98587,-1.22972,-0.0755684,0.0717319,0.470775,-1.50396,-1.8,0.0,11428.7
11.56,3062.49,176.666,3258.3,56.00211131686517,41.387574877840514,273.136,-9.47484,-1.23682,-158.392,19.3012,-0.620553,-0.630676,40.3317,2.0605,-1.29952,-0.0755374,0.0709484,0.466199,-1.50396,-1.8,0.0,11428.7
11.58,3067.63,178.503,3258.1,56.00213327065979,41.3876211587662,273.129,-9.75013,-1.28471,-157.586,19.3102,-0.627737,-0.625688,40.3389,2.13226,-1.36784,-0.0755118,0.0700484,0.462743,-1.50396,-1.8,0.0,11428.7
11.6,3072.77,180.338,3257.9,56.00215520055262,41.38766743969188,273.122,-10.0242,-1.33456,-156.779,19.3192,-0.633238,-0.620014,40.3409,2.20121,-1.43442,-0.0754913,0.0690325,0.460341,-1.50396,-1.8,0.0,11428.7
11.62,3077.92,182.173,3257.7,56.00217713044546,41.387713810658276,273.099,-10.2972,-1.38632,-155.972,19.3282,-0.637033,-0.613703,40.3376,2.29039,-1.49895,-0.159467,0.0679026,0.454952,-1.55396,-1.8,0.0,3830.21
11.64,3083.06,184.006,3257.49,56.0021990364365,41.387760091583964,273.076,-10.5683,-1.44037,-155.166,19.337,-0.638915,-0.606735,40.3285,2.37619,-1.56152,-0.159426,0.0666586,0.455186,-1.55396,-1.8,0.0,3830.21
11.66,3088.2,185.838,3257.27,56.00222093047665,41.38780637250965,273.054,-10.8388,-1.49661,-154.36,19.3454,-0.639002,-0.599123,40.3133,2.45867,-1.62189,-0.159391,0.0653063,0.456538,-1.55396,-1.8,0.0,3830.21
11.68,3093.34,187.67,3257.05,56.002242824516806,41.38785265343533,273.031,-11.1089,-1.55498,-153.554,19.3534,-0.637403,-0.590884,40.292,2.53793,-1.67982,-0.159361,0.0638488,0.458936,-1.55396,-1.8,0.0,3830.21
11.7,3098.48,189.5,3256.82,56.00226469465516,41.38789893436102,273.009,-11.3789,-1.61538,-152.748,19.3608,-0.634228,-0.582043,40.2643,2.61403,-1.7351,-0.159336,0.0622901,0.462311,-1.55396,-1.8,0.0,3830.21
11.72,3103.62,191.328,3256.59,56.00228654089173,41.387945215286706,272.979,-11.6489,-1.67775,-151.943,19.3678,-0.629435,-0.572647,40.2303,2.71005,-1.78746,-0.20194,0.0606349,0.462623,-1.60396,-1.8,0.0,0.0
11.74,3108.76,193.156,3256.35,56.002308387128295,41.387991496212386,272.949,-11.9181,-1.74239,-151.138,19.3738,-0.622838,-0.562713,40.1897,2.80241,-1.837,-0.201906,0.0588877,0.46851,-1.60396,-1.8,0.0,0.0
11.76,3113.89,194.982,3256.1,56.002330209463075,41.38803768709736,272.919,-12.1877,-1.80921,-150.335,19.379,-0.614555,-0.552269,40.1425,2.8912,-1.88354,-0.201877,0.0570554,0.475434,-1.60396,-1.8,0.0,0.0
11.78,3119.03,196.807,3255.86,56.00235201984696,41.38808396802305,272.889,-12.4579,-1.8781,-149.532,19.3831,-0.604698,-0.54135,40.0887,2.97651,-1.92691,-0.201852,0.0551438,0.483322,-1.60396,-1.8,0.0,0.0
11.8,3124.17,198.631,3255.6,56.00237381827994,41.388130248948734,272.86,-12.7289,-1.94895,-148.73,19.3862,-0.593373,-0.529994,40.0283,3.05845,-1.96694,-0.201832,0.0531592,0.492106,-1.60396,-1.8,0.0,0.0
11.82,3129.31,200.453,3255.34,56.00239559281114,41.388176529874414,272.83,-13.0008,-2.02165,-147.93,19.3881,-0.58052,-0.518244,39.9613,3.1601,-2.00342,-0.202394,0.0511088,0.497742,-1.65396,-1.8,0.0,0.0
11.84,3134.44,202.274,3255.08,56.002417355391444,41.38822272075939,272.801,-13.273,-2.09649,-147.131,19.3885,-0.565971,-0.506147,39.8879,3.2579,-2.03653,-0.202376,0.0490004,0.508915,-1.65396,-1.8,0.0,0.0
11.86,3139.58,204.093,3254.8,56.00243909406995,41.388269001685074,272.772,-13.5464,-2.17332,-146.333,19.3874,-0.549841,-0.493743,39.8082,3.35195,-2.06614,-0.202363,0.0468414,0.521047,-1.65396,-1.8,0.0,0.0
11.88,3144.72,205.911,3254.53,56.002460820797566,41.388315282610755,272.743,-13.8212,-2.25202,-145.537,19.3846,-0.53224,-0.481076,39.7222,3.44235,-2.09216,-0.202354,0.0446389,0.534067,-1.65396,-1.8,0.0,0.0
11.9,3149.85,207.728,3254.25,56.00248253557429,41.388361473495735,272.715,-14.0975,-2.33246,-144.742,19.3802,-0.513273,-0.468193,39.6301,3.52922,-2.11449,-0.202348,0.0424011,0.547908,-1.65396,-1.8,0.0,0.0
11.92,3154.99,209.543,3253.96,56.00250422644922,41.388407754421415,272.686,-14.3754,-2.41452,-143.949,19.374,-0.492876,-0.455145,39.5321,3.63568,-2.13302,-0.202925,0.0401362,0.558517,-1.70396,-1.8,0.0,0.0
11.94,3160.12,211.356,3253.67,56.00252589342235,41.38845394530639,272.658,-14.6543,-2.49841,-143.158,19.3657,-0.470877,-0.441983,39.4285,3.73814,-2.14798,-0.20292,0.0378531,0.574604,-1.70396,-1.8,0.0,0.0
11.96,3165.26,213.168,3253.37,56.002547548444596,41.388500226232075,272.63,-14.9351,-2.58401,-142.369,19.3552,-0.44739,-0.428752,39.3193,3.83668,-2.15933,-0.202919,0.0355597,0.591581,-1.70396,-1.8,0.0,0.0
11.98,3170.39,214.978,3253.06,56.00256917956505,41.38854641711705,272.602,-15.2179,-2.67115,-141.582,19.3426,-0.422521,-0.415499,39.205,3.93143,-2.16706,-0.202921,0.0332637,0.60938,-1.70396,-1.8,0.0,0.0
12.0,3175.53,216.787,3252.75,56.00259079873461,41.388592698042736,272.574,-15.5026,-2.75969,-140.797,19.3277,-0.396373,-0.402271,39.0857,4.02248,-2.17116,-0.202926,0.0309734,0.627935,-1.70396,-1.8,0.0,0.0
12.02,3180.66,218.593,3252.44,56.00261238205148,41.38863888892771,272.546,-15.7894,-2.84948,-140.015,19.3105,-0.368877,-0.389227,39.4518,4.13305,-2.14883,-0.203515,0.0260662,0.643177,-1.75396,-2.1,0.0,0.0
12.04,3185.79,220.398,3252.12,56.00263395341746,41.38868507981268,272.519,-16.0781,-2.94044,-139.225,19.2903,-0.339793,-0.376834,39.7709,4.23915,-2.12382,-0.20352,0.0236391,0.663855,-1.75396,-2.1,0.0,0.0
12.06,3190.93,222.201,3251.79,56.002655500881644,41.38873136073836,272.491,-16.3691,-3.03239,-138.428,19.2671,-0.309235,-0.365105,40.0475,4.34092,-2.09633,-0.203526,0.0213507,0.685396,-1.75396,-2.1,0.0,0.0
12.08,3196.06,224.002,3251.45,56.00267702444404,41.388777551623335,272.464,-16.6624,-3.12517,-137.626,19.2409,-0.277314,-0.354048,40.2855,4.43852,-2.06654,-0.203534,0.0192004,0.707731,-1.75396,-2.1,0.0,0.0
12.1,3201.19,225.801,3251.12,56.002698524104645,41.38882374250831,272.437,-16.958,-3.21861,-136.818,19.2116,-0.244131,-0.343675,40.4886,4.53208,-2.03467,-0.203544,0.0171881,0.730796,-1.75396,-2.1,0.0,0.0
12.12,3206.32,227.598,3250.77,56.00271999986346,41.38886993339328,272.41,-17.256,-3.31257,-136.007,19.1792,-0.209616,-0.333992,40.6604,4.64494,-2.00087,-0.204137,0.015313,0.750497,-1.80396,-2.1,0.0,0.0
12.14,3211.46,229.392,3250.42,56.002741439769586,41.38891621431897,272.383,-17.5557,-3.4072,-135.192,19.1434,-0.173596,-0.325003,40.804,4.7533,-1.96563,-0.204143,0.0135743,0.775636,-1.80396,-2.1,0.0,0.0
12.16,3216.59,231.184,3250.06,56.00276285577392,41.38896240520394,272.357,-17.8578,-3.50237,-134.373,19.1043,-0.136179,-0.316699,40.9222,4.85727,-1.92913,-0.204151,0.0119697,0.801584,-1.80396,-2.1,0.0,0.0
12.18,3221.72,232.974,3249.7,56.00278424787647,41.389008596088914,272.33,-18.1623,-3.5979,-133.552,19.0618,-0.0974706,-0.309072,41.0176,4.95695,-1.89158,-0.204159,0.0104962,0.828274,-1.80396,-2.1,0.0,0.0
12.2,3226.85,234.762,3249.33,56.00280561607723,41.38905478697389,272.304,-18.4691,-3.69364,-132.729,19.0159,-0.0575708,-0.30211,41.0927,5.05245,-1.85316,-0.204169,0.00915058,0.855642,-1.80396,-2.1,0.0,0.0
12.22,3231.98,236.546,3248.95,56.002826936474406,41.38910097785886,272.277,-18.7781,-3.78944,-131.904,18.9668,-0.0164075,-0.295801,41.1497,5.16721,-1.81399,-0.204766,0.00792957,0.879566,-1.85396,-2.1,0.0,0.0
12.24,3237.12,238.328,3248.57,56.00284823296979,41.38914725878455,272.251,-19.0888,-3.88548,-131.077,18.914,0.026195,-0.290128,41.1905,5.27725,-1.77455,-0.204772,0.00682944,0.908912,-1.85396,-2.1,0.0,0.0
12.26,3242.25,240.108,3248.18,56.00286950556338,41.38919344966952,272.225,-19.4016,-3.9816,-130.25,18.8576,0.0701535,-0.285054,41.223,5.38292,-1.73545,-0.203901,0.00609926,0.938312,-1.85396,-2.1,0.0,0.0
