time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx_out(17),ny_out(18),nz_out(19),ele(20),ail(21),rud(22),throttle(23)
0.29,-1.014593624,-95.99678813,3000.04019,109.5380771,34.83157913,320.3698362,-0.840307726,1.070307493,15.74280357,-23.98464966,1.126864793,-0.687177791,101.2921973,11.28077686,4.665540564,0.206108563,0.067650443,2.277878977,-2.772178142,-5.812360227,0,42220
0.3,-1.045678727,-99.19906739,3000.049812,109.5380623,34.8316053,320.3855911,-0.962179463,1.166226864,16.7571373,-23.90911865,1.226926615,-0.707792865,103.2801099,11.6029199,4.622260453,0.211518034,0.075519904,2.379460358,-2.736015183,-5.777369573,0,42220
0.31,-1.076139851,-102.401506,3000.060736,109.5380475,34.83163147,320.4012108,-1.092470056,1.264003873,17.79151917,-23.83139038,1.328924862,-0.72534456,105.1080442,11.90401109,4.560148746,0.217035041,0.083323922,2.482347375,-2.698828834,-5.701042881,0,42220
0.32,-1.105903903,-105.6041023,3000.073047,109.5380327,34.83165764,320.4166556,-1.231065208,1.363418937,18.84436035,-23.75158691,1.432561836,-0.739579393,106.7575925,12.18382198,4.479159857,0.222639011,0.090747881,2.58624298,-2.660988037,-5.603355208,0,42220
0.33,-1.134893649,-108.8068541,3000.086825,109.538018,34.83168382,320.4318846,-1.377811009,1.464260936,19.9138813,-23.6697998,1.537531254,-0.750264798,108.2244926,12.4422448,4.380006303,0.228308987,0.097574004,2.690843406,-2.62285917,-5.495870805,0,42220
0.34,-1.163027958,-112.0097588,3000.10215,109.5380032,34.83171,320.4468564,-1.532515938,1.566327095,20.99826241,-23.58624268,1.643521909,-0.757193796,109.5106833,12.67930701,4.263799499,0.234023913,0.103659577,2.795843008,-2.584802981,-5.384008772,0,42220
0.35,-1.190222058,-115.2128131,3000.1191,109.5379885,34.83173619,320.4615297,-1.694952465,1.669423461,22.09569931,-23.50094604,1.750220716,-0.760187539,110.6207834,12.89517451,4.131882125,0.239762995,0.108899522,2.900938952,-2.547164878,-5.270453885,0,42220
0.36,-1.21638777,-118.4160132,3000.137748,109.5379737,34.83176239,320.475863,-1.864859221,1.773364782,23.20443726,-23.41412354,1.857315463,-0.759096806,111.560532,13.09014881,3.985745451,0.24550596,0.113210061,3.005834627,-2.510268177,-5.156668803,0,42220
0.37,-1.241433774,-121.6193548,3000.158168,109.537959,34.83178858,320.4898158,-2.041943601,1.877975225,24.32277298,-23.32589722,1.964497373,-0.753802881,112.336101,13.26466079,3.826984295,0.251233243,0.116521707,3.110242246,-2.474410198,-5.043563189,0,42220
0.38,-1.265265888,-124.8228329,3000.180427,109.5379443,34.83181479,320.5033486,-2.225884654,1.983088374,25.44906807,-23.23632813,2.071463525,-0.744218003,112.9537941,13.41926262,3.65726865,0.256926138,0.118776347,3.213884938,-2.439860203,-4.931788667,0,42220
