time(1),x(2),y(3),h(4),lon(5),lat(6),v(7),vz(8),theta(9),phi(10),psi(11),alf(12),beta(13),p(14),q(15),r(16),nx_out(17),ny_out(18),nz_out(19),ele(20),ail(21),rud(22),throttle(23)
0.46,-1.581997944,-150.476411,3000.011783,109.5378252,34.83202416,320.7293807,-0.083027424,-0.149414063,0.406065971,-24.98513794,-0.164712963,-0.009335308,-0.344712812,0.020720455,-0.106195894,0.178384807,0.00305139,1.030858249,-1.165246938,0.043309813,0,42220
0.47,-1.615443095,-153.6822749,3000.012644,109.5378104,34.83205035,320.7471225,-0.086001352,-0.149200439,0.402621597,-24.98620605,-0.165032606,-0.008090734,-0.370283786,0.01696657,-0.110041282,0.178345084,0.002748491,1.030551168,-1.165462114,0.042462066,0,42220
0.48,-1.648880224,-156.8883162,3000.013533,109.5377955,34.83207654,320.7648599,-0.088945585,-0.149017334,0.398921639,-24.98730469,-0.165383871,-0.006813553,-0.394295087,0.013370392,-0.11351652,0.178305239,0.002435908,1.030218389,-1.165685271,0.041561754,0,42220
0.49,-1.682309706,-160.094535,3000.014452,109.5377807,34.83210273,320.782593,-0.091857599,-0.148864746,0.394981623,-24.98843384,-0.165764749,-0.005507738,-0.416792606,0.009931619,-0.116613357,0.178265311,0.002114701,1.029861959,-1.165914604,0.040612673,0,42220
0.5,-1.715731923,-163.300931,3000.015399,109.5377659,34.83212892,320.800322,-0.094735067,-0.148773193,0.390816718,-24.98959351,-0.166173273,-0.004177317,-0.437821482,0.006649353,-0.119324761,0.178225336,0.001785946,1.029483854,-1.166148479,0.039618619,0,42220
0.51,-1.749147274,-166.5075044,3000.016375,109.5377511,34.83215512,320.8180467,-0.097575858,-0.148681641,0.386441618,-24.99078369,-0.166607517,-0.002826365,-0.4574261,0.003522162,-0.121644933,0.178185346,0.001450727,1.029085974,-1.166385424,0.038583386,0,42220
0.52,-1.782556167,-169.714255,3000.017378,109.5377363,34.83218131,320.8357673,-0.100378021,-0.148651123,0.381870508,-24.99200439,-0.167065601,-0.001458988,-0.475650105,0.000548144,-0.123569303,0.178145373,0.00111014,1.028670141,-1.166624118,0.037510756,0,42220
0.53,-1.81595902,-172.9211828,3000.01841,109.5377214,34.83220751,320.8534839,-0.103139786,-0.148651123,0.377117217,-24.99325562,-0.1675457,-7.93E-05,-0.492536402,-0.002275017,-0.125094532,0.178105445,0.000765279,1.028238104,-1.166863372,0.036404493,0,42220
0.54,-1.849356255,-176.1282877,3000.019468,109.5377066,34.83223371,320.8711964,-0.105859551,-0.148651123,0.372195095,-24.99450684,-0.16804604,0.001308517,-0.508127167,-0.004949999,-0.126218509,0.178065588,0.000417245,1.027791535,-1.167102132,0.035268339,0,42220
0.55,-1.882748305,-179.3355698,3000.020554,109.5376918,34.83225991,320.8889059,-0.108535878,-0.148681641,0.367117107,-24.99575806,-0.168564898,0.002700377,-0.52240305,-0.007485515,-0.126919395,0.178035192,6.73E-05,1.02733174,-1.167339461,0.034106003,0,42220
