eval/mean_reward,eval/mean_ep_length,eval/success_rate,time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/clip_fraction,train/n_updates,train/approx_kl,train/std,train/explained_variance,train/entropy_loss,train/learning_rate,train/clip_range,train/value_loss,train/loss,train/policy_gradient_loss
,,,92405760,1570,58840,705,,,,,,,,,,,
-130.21313452720574,345.8333333333333,0.020833333333333332,92536832,,,,0.2758819580078125,3525,0.051595826,0.07112085074186325,0.9798517692834139,-2.2123311191797255,0.00016139135999999998,0.2,6.604962734878063,2.283949375152588,-0.00016878729657037183
,,,92536832,1570,58920,706,,,,,,,,,,,
-133.00407060762095,336.1041666666667,0.03125,92667904,,,,0.22890167236328124,3530,0.019373473,0.07114757597446442,0.9850159622728825,-2.214190903306007,0.00016119475199999998,0.2,4.715463997423649,2.427231550216675,-0.0027926821225264576
,,,92667904,1570,59001,707,,,,,,,,,,,
-129.16219210830516,325.0520833333333,0.0625,92798976,,,,0.23675079345703126,3535,0.031133533,0.07130517065525055,0.9692079145461321,-2.2119914785027506,0.00016099814399999997,0.2,9.806309181451798,2.4890477657318115,-0.0056438332707330115
,,,92798976,1570,59082,708,,,,,,,,,,,
-128.54497457485368,340.4166666666667,0.020833333333333332,92930048,,,,0.24353485107421874,3540,0.01925466,0.07126730680465698,0.9897775873541832,-2.2139212116599083,0.000160801536,0.2,3.260341075062752,1.1650829315185547,-0.0022410037854569964
,,,92930048,1570,59162,709,,,,,,,,,,,
-135.45896013328095,342.9479166666667,0.010416666666666666,93061120,,,,0.21409454345703124,3545,0.01425724,0.07104381918907166,0.9801171831786633,-2.2024160131812094,0.000160604928,0.2,6.509147553145885,4.972263336181641,-0.0038192901833099314
,,,93061120,1570,59242,710,,,,,,,,,,,
-127.78977831315865,345.3541666666667,0.020833333333333332,93192192,,,,0.28819122314453127,3550,0.022662928,0.07107565551996231,0.9844815917313099,-2.208402417600155,0.00016040831999999998,0.2,5.4102289929986,2.924666404724121,0.0019130347554892069
,,,93192192,1570,59323,711,,,,,,,,,,,
-129.1586831385665,346.53125,0.020833333333333332,93323264,,,,0.26006317138671875,3555,0.026299674,0.07089140266180038,0.9778463896363974,-2.196766805648804,0.000160211712,0.2,7.442122054100037,5.507992744445801,-0.004762229519838001
,,,93323264,1570,59405,712,,,,,,,,,,,
-129.42803794679153,348.6041666666667,0.010416666666666666,93454336,,,,0.27639007568359375,3560,0.024345167,0.07096678018569946,0.98261583968997,-2.19470032453537,0.000160015104,0.2,5.7641569271683695,2.115722179412842,-0.0015679151198128237
,,,93454336,1571,59483,713,,,,,,,,,,,
-135.63941478196818,348.40625,0.0,93585408,,,,0.23105316162109374,3565,0.020141553,0.07093124836683273,0.9834947884082794,-2.1927179649472235,0.00015981849599999996,0.2,5.485696186125279,1.612669587135315,-0.003211409844152513
,,,93585408,1571,59563,714,,,,,,,,,,,
-132.7224982273781,331.125,0.03125,93716480,,,,0.29845733642578126,3570,0.025201911,0.0706884041428566,0.9718075636774302,-2.1765223130583764,0.000159621888,0.2,9.514645707607269,5.328883171081543,-0.0013200440636865097
,,,93716480,1571,59644,715,,,,,,,,,,,
-129.48982413436383,353.0833333333333,0.0,93847552,,,,0.2371673583984375,3575,0.017027022,0.07072919607162476,0.987036045640707,-2.1804894685745237,0.00015942527999999998,0.2,4.199385240674019,1.7859553098678589,-0.003268675477738725
,,,93847552,1571,59724,716,,,,,,,,,,,
-136.79403534734203,339.7291666666667,0.010416666666666666,93978624,,,,0.23006439208984375,3580,0.019962316,0.07102018594741821,0.9886808944866061,-2.1833956629037856,0.000159228672,0.2,3.785791239142418,1.5963164567947388,-0.0023436551964550745
,,,93978624,1571,59805,717,,,,,,,,,,,
-129.25160874690945,353.8020833333333,0.0,94109696,,,,0.2428985595703125,3585,0.022909742,0.07116023451089859,0.9857611134648323,-2.1970278710126876,0.00015903206399999997,0.2,4.533789792656899,1.6077505350112915,-0.0030873561292537486
,,,94109696,1571,59884,718,,,,,,,,,,,
-128.83112052976,353.2291666666667,0.010416666666666666,94240768,,,,0.215576171875,3590,0.017118461,0.07083677500486374,0.9727223608642817,-2.1898911505937577,0.00015883545600000001,0.2,8.715006159245968,3.3849165439605713,-0.005303514932529651
,,,94240768,1571,59964,719,,,,,,,,,,,
-135.28303382388594,339.6875,0.010416666666666666,94371840,,,,0.27976226806640625,3595,0.01957355,0.07054818421602249,0.9796678703278303,-2.18187700510025,0.00015863884799999998,0.2,6.618745654821396,4.7096333503723145,0.0018044240208837437
,,,94371840,1571,60045,720,,,,,,,,,,,
-135.74700486101673,335.96875,0.020833333333333332,94502912,,,,0.23321075439453126,3600,0.016642317,0.07058683782815933,0.9833550862967968,-2.1786789923906325,0.00015844224,0.2,5.537571677565575,2.916361093521118,-0.005442122562089935
,,,94502912,1571,60126,721,,,,,,,,,,,
-130.20839268072982,348.9895833333333,0.010416666666666666,94633984,,,,0.2792236328125,3605,0.03023183,0.07063908874988556,0.9804533068090677,-2.1779650911688804,0.00015824563199999997,0.2,6.952885188162327,3.7357051372528076,-0.001510585305368295
,,,94633984,1571,60207,722,,,,,,,,,,,
-131.9623683296243,342.71875,0.020833333333333332,94765056,,,,0.26303253173828123,3610,0.02024179,0.07045377045869827,0.9872323628515005,-2.168377438187599,0.000158049024,0.2,4.6886552482843395,2.32609224319458,0.00021305782174749766
,,,94765056,1571,60286,723,,,,,,,,,,,
-129.60160681551164,335.8020833333333,0.03125,94896128,,,,0.2999664306640625,3615,0.033068858,0.07018377631902695,0.9849513182416558,-2.1712863966822624,0.00015785241599999998,0.2,4.817679011821747,2.852483034133911,0.002205240382318152
,,,94896128,1571,60367,724,,,,,,,,,,,
-132.84774318422254,344.1875,0.010416666666666666,95027200,,,,0.2477813720703125,3620,0.026406426,0.06994008272886276,0.9771908596158028,-2.149328450858593,0.00015765580799999998,0.2,7.48399320691824,2.8273932933807373,-0.0036573225756001194
,,,95027200,1572,60447,725,,,,,,,,,,,
-131.83076158822138,340.1458333333333,0.020833333333333332,95158272,,,,0.2296661376953125,3625,0.021018313,0.06999706476926804,0.9835819751024246,-2.1507717102766035,0.0001574592,0.2,5.755810721218586,3.3186233043670654,-0.003930060086713638
,,,95158272,1572,60527,726,,,,,,,,,,,
-130.9693103287082,349.1145833333333,0.010416666666666666,95289344,,,,0.2782684326171875,3630,0.021450773,0.07010281831026077,0.9851465737447143,-2.1446066021919252,0.000157262592,0.2,4.377941499650478,1.5076857805252075,-0.00020575578382704408
,,,95289344,1572,60607,727,,,,,,,,,,,
-125.99414674593301,344.1145833333333,0.03125,95420416,,,,0.262823486328125,3635,0.019480284,0.07013247162103653,0.9818338621407747,-2.1522575229406358,0.00015706598399999999,0.2,6.37288386374712,2.033806800842285,0.0002287396730025648
,,,95420416,1572,60688,728,,,,,,,,,,,
-133.05074357229992,337.8958333333333,0.020833333333333332,95551488,,,,0.2747039794921875,3640,0.027629713,0.06997833400964737,0.9777606222778559,-2.1455141827464104,0.00015686937599999998,0.2,6.998370243608951,2.509042739868164,-0.004243793966452358
,,,95551488,1572,60768,729,,,,,,,,,,,
-136.40902648540174,341.9479166666667,0.0,95682560,,,,0.2370147705078125,3645,0.013186459,0.07017239183187485,0.9824944529682398,-2.1509814143180845,0.000156672768,0.2,5.692801356315613,2.7744662761688232,-0.003024082440242637
,,,95682560,1572,60847,730,,,,,,,,,,,
-133.5612745875874,344.1041666666667,0.010416666666666666,95813632,,,,0.26556243896484377,3650,0.021803053,0.07024193555116653,0.97996168397367,-2.1557258695363997,0.00015647615999999997,0.2,6.492795729637146,1.518489122390747,-0.0031479810349992476
,,,95813632,1572,60928,731,,,,,,,,,,,
-127.66117258344991,345.4895833333333,0.020833333333333332,95944704,,,,0.23437347412109374,3655,0.0177166,0.06982625275850296,0.9818212985992432,-2.148916335403919,0.000156279552,0.2,5.809537224471569,4.2186760902404785,-0.0033559512237843593
,,,95944704,1572,61008,732,,,,,,,,,,,
-130.26105588253068,347.53125,0.010416666666666666,96075776,,,,0.24351348876953124,3660,0.021730263,0.06987688690423965,0.9807429891079664,-2.1444114804267884,0.00015608294399999996,0.2,6.569723978638649,1.792760968208313,-0.0029958301958686205
,,,96075776,1572,61090,733,,,,,,,,,,,
-132.29467697314863,343.0729166666667,0.010416666666666666,96206848,,,,0.23161163330078124,3665,0.02453668,0.06968461722135544,0.9780065529048443,-2.1450600519776346,0.000155886336,0.2,6.946595180034637,5.425382614135742,-0.003752571830591478
,,,96206848,1572,61169,734,,,,,,,,,,,
-137.18526184628368,337.1979166666667,0.010416666666666666,96337920,,,,0.28445281982421877,3670,0.019504815,0.06934696435928345,0.9771257657557726,-2.1312060981988905,0.00015568972799999997,0.2,7.588570123910904,4.5993123054504395,-0.0024984530289657416
,,,96337920,1572,61250,735,,,,,,,,,,,
-133.00841759818846,343.3645833333333,0.010416666666666666,96468992,,,,0.21519775390625,3675,0.012065785,0.0691491886973381,0.9848660919815302,-2.120412440598011,0.00015549312,0.2,5.245414358377457,2.923460006713867,-0.002504341239182395
,,,96468992,1572,61329,736,,,,,,,,,,,
-127.11514766676423,342.6666666666667,0.03125,96600064,,,,0.23668212890625,3680,0.023804415,0.06888600438833237,0.9870109334588051,-2.1124516397714617,0.00015529651199999999,0.2,4.657027454674244,2.8364880084991455,-0.004055940629768884
,,,96600064,1573,61411,737,,,,,,,,,,,
-128.98974782105637,345.8020833333333,0.020833333333333332,96731136,,,,0.28178863525390624,3685,0.02611176,0.06863320618867874,0.9844882320612669,-2.0982089415192604,0.000155099904,0.2,5.18658467978239,2.4828336238861084,-0.001422324432860478
,,,96731136,1573,61491,738,,,,,,,,,,,
-124.30602168897656,345.5416666666667,0.03125,96862208,,,,0.2646087646484375,3690,0.025026625,0.06835000962018967,0.9817428402602673,-2.084827686846256,0.00015490329599999997,0.2,5.67944300621748,2.934394121170044,-0.0007281365011294838
,,,96862208,1573,61570,739,,,,,,,,,,,
-131.8925224173554,343.09375,0.010416666666666666,96993280,,,,0.24024658203125,3695,0.021357317,0.0681222602725029,0.9509964548051357,-2.083352880179882,0.00015470668799999997,0.2,15.492514806985856,9.013311386108398,-0.006320289758514263
,,,96993280,1573,61648,740,,,,,,,,,,,
-127.49078811802487,344.8854166666667,0.020833333333333332,97124352,,,,0.20670318603515625,3700,0.016188433,0.06769170612096786,0.9783107955008745,-2.065155875682831,0.00015451008,0.2,7.060587783157826,4.127223968505859,-0.0034297334430448247
,,,97124352,1573,61728,741,,,,,,,,,,,
-129.58318191060297,340.1145833333333,0.03125,97255424,,,,0.19751434326171874,3705,0.013264663,0.06767343729734421,0.9869435001164675,-2.063979798555374,0.00015431347199999998,0.2,3.9686257734894754,1.7623071670532227,-0.0026085636556672396
,,,97255424,1573,61809,742,,,,,,,,,,,
-132.81969986664168,334.8645833333333,0.020833333333333332,97386496,,,,0.24726104736328125,3710,0.01887238,0.06740789860486984,0.984188836067915,-2.0604634121060372,0.00015411686399999998,0.2,5.179530772566795,2.205207586288452,-0.005563855457148747
,,,97386496,1573,61889,743,,,,,,,,,,,
-130.23589698963636,351.3333333333333,0.0,97517568,,,,0.2594573974609375,3715,0.017756505,0.06725674867630005,0.9723288100212812,-2.0515366077423094,0.000153920256,0.2,9.184063804149627,2.4969253540039062,-0.005554305315308738
,,,97517568,1573,61968,744,,,,,,,,,,,
-127.6359529583166,338.4270833333333,0.020833333333333332,97648640,,,,0.21929779052734374,3720,0.017834634,0.06713100522756577,0.9880098253488541,-2.0377953097224237,0.000153723648,0.2,3.8409529134631155,1.9639357328414917,-0.0038912703399546444
,,,97648640,1573,62050,745,,,,,,,,,,,
-131.9601396773205,343.0416666666667,0.010416666666666666,97779712,,,,0.242535400390625,3725,0.028611926,0.06694772839546204,0.9826210718601942,-2.039500877261162,0.00015352703999999998,0.2,5.597453698515892,2.628746747970581,-0.002917685750799137
,,,97779712,1573,62129,746,,,,,,,,,,,
-130.0921590068106,334.03125,0.020833333333333332,97910784,,,,0.22314605712890626,3730,0.018976599,0.06671921163797379,0.9879400972276926,-2.0325367495417597,0.00015333043199999998,0.2,4.005032658576965,1.4014928340911865,-0.0044841274713689925
,,,97910784,1573,62210,747,,,,,,,,,,,
-124.39368774577737,346.3854166666667,0.020833333333333332,98041856,,,,0.29550933837890625,3735,0.021604117,0.06668902188539505,0.9825691804289818,-2.024261337518692,0.000153133824,0.2,5.894374777376652,3.194762706756592,-0.00039021817028697117
,,,98041856,1573,62289,748,,,,,,,,,,,
-126.13084081156539,341.7291666666667,0.03125,98172928,,,,0.22080841064453124,3740,0.019153249,0.06663408130407333,0.9857460064813495,-2.0300381764769555,0.000152937216,0.2,4.46855141967535,3.88368558883667,-0.003739600764674833
,,,98172928,1574,62371,749,,,,,,,,,,,
-129.180027688624,342.0416666666667,0.020833333333333332,98304000,,,,0.27452545166015624,3745,0.021399789,0.06640283018350601,0.9743963181972504,-2.0188823983073236,0.00015274060799999996,0.2,8.663579197227955,2.7620742321014404,-0.0041138098313240334
,,,98304000,1574,62452,750,,,,,,,,,,,
-132.87262680761057,344.0104166666667,0.0,98435072,,,,0.2648590087890625,3750,0.032260142,0.06612526625394821,0.9798053037375212,-2.001256301999092,0.000152544,0.2,6.691463313996792,2.2442054748535156,-0.00478713847041945
,,,98435072,1574,62532,751,,,,,,,,,,,
-122.89611258324159,340.8541666666667,0.041666666666666664,98566144,,,,0.230926513671875,3755,0.015961306,0.06591739505529404,0.9891777643933892,-1.993282724171877,0.00015234739199999998,0.2,3.8177624523639677,2.3624606132507324,-0.002499979460480972
,,,98566144,1574,62612,752,,,,,,,,,,,
-125.48733455671845,343.59375,0.03125,98697216,,,,0.25497589111328123,3760,0.022240622,0.06592711061239243,0.9846673393622041,-1.9855424530804158,0.000152150784,0.2,5.046304747462273,5.149358749389648,-0.002665140353565221
,,,98697216,1574,62693,753,,,,,,,,,,,
-128.84094356208803,342.0416666666667,0.020833333333333332,98828288,,,,0.31125335693359374,3765,0.023618765,0.06586907804012299,0.981735298410058,-1.9883919216692447,0.00015195417599999996,0.2,5.995867189764977,2.192234992980957,-0.006155549159302609
,,,98828288,1574,62773,754,,,,,,,,,,,
-128.36414600863708,341.4479166666667,0.020833333333333332,98959360,,,,0.2875396728515625,3770,0.027148759,0.06572460383176804,0.9656146615743637,-1.9854349948465824,0.000151757568,0.2,11.506501352787017,7.264349460601807,-0.002034758066292852
,,,98959360,1574,62853,755,,,,,,,,,,,
-126.64759390757655,333.8958333333333,0.03125,99090432,,,,0.21191253662109374,3775,0.018657517,0.06585222482681274,0.987027763389051,-1.9703678749501705,0.00015156095999999998,0.2,4.103390908241272,1.9729645252227783,-0.0019948589433624875
,,,99090432,1574,62935,756,,,,,,,,,,,
-127.17085263196202,336.65625,0.03125,99221504,,,,0.22720489501953126,3780,0.018426403,0.06542631983757019,0.9849946005269885,-1.9722549214959144,0.000151364352,0.2,4.611566410958767,2.405507802963257,-0.00645600497155101
,,,99221504,1574,63013,757,,,,,,,,,,,
-126.60508428169514,341.4375,0.03125,99352576,,,,0.25527801513671877,3785,0.024357589,0.06531593948602676,0.9780320879071951,-1.9558786675333977,0.000151167744,0.2,7.5878560692071915,4.216581344604492,-0.0060293978182016875
,,,99352576,1574,63093,758,,,,,,,,,,,
-129.92513077854682,346.375,0.010416666666666666,99483648,,,,0.2561614990234375,3790,0.020393725,0.06530291587114334,0.9750403612852097,-1.9472497992217541,0.000150971136,0.2,8.230939953029155,3.032884359359741,-0.0023125657258788123
,,,99483648,1574,63175,759,,,,,,,,,,,
-128.16205989686065,345.1666666666667,0.020833333333333332,99614720,,,,0.23853302001953125,3795,0.01946703,0.06522984802722931,0.973310912027955,-1.9526159189641477,0.00015077452799999998,0.2,9.250012131035328,1.9727506637573242,-0.0064754851766338105
,,,99614720,1574,63255,760,,,,,,,,,,,
-132.19872387460723,341.0729166666667,0.010416666666666666,99745792,,,,0.2429351806640625,3800,0.020468649,0.06501800566911697,0.9808065257966518,-1.9368807628750802,0.00015057791999999997,0.2,6.217443662881851,2.73026442527771,-0.0029049720606053597
,,,99745792,1574,63337,761,,,,,,,,,,,
-131.2144030729378,344.7395833333333,0.010416666666666666,99876864,,,,0.24870452880859376,3805,0.018423468,0.06494716554880142,0.9757857117801905,-1.9364524587988854,0.000150381312,0.2,7.837479300796986,3.882601022720337,-0.00459663017463754
,,,99876864,1574,63416,762,,,,,,,,,,,
-128.8722569026545,353.7708333333333,0.0,100007936,,,,0.2437530517578125,3810,0.022256618,0.06477509438991547,0.9806462097913027,-1.9367730535566807,0.000150184704,0.2,6.429055774211884,2.7187883853912354,-0.003444001412572106
,,,100007936,1575,63496,763,,,,,,,,,,,
-130.70530628410577,333.5729166666667,0.03125,100139008,,,,0.2690032958984375,3815,0.023571715,0.06464527547359467,0.9808632042258978,-1.9332711949944497,0.00014998809599999998,0.2,6.186080192029476,4.538787841796875,-0.004124216386480839
,,,100139008,1575,63577,764,,,,,,,,,,,
-129.5817128544493,346.0833333333333,0.010416666666666666,100270080,,,,0.234033203125,3820,0.016077753,0.06464794278144836,0.9854913437739015,-1.9244631551206113,0.000149791488,0.2,4.9287138968706135,2.6944315433502197,-0.003560173742880579
,,,100270080,1575,63657,765,,,,,,,,,,,
-126.90300666997372,345.53125,0.020833333333333332,100401152,,,,0.257928466796875,3825,0.016831622,0.06459483504295349,0.969635684043169,-1.9223042733967304,0.00014959488,0.2,11.00695434510708,6.245104789733887,-0.006527707668283256
,,,100401152,1575,63738,766,,,,,,,,,,,
-128.08592290255612,349.1979166666667,0.010416666666666666,100532224,,,,0.2305084228515625,3830,0.04551774,0.0642717257142067,0.9767965134233236,-1.9108386300504208,0.000149398272,0.2,7.464460602402687,2.5971105098724365,-0.003329146979012876
,,,100532224,1575,63818,767,,,,,,,,,,,
-133.60269682065027,341.3229166666667,0.010416666666666666,100663296,,,,0.24678497314453124,3835,0.02117159,0.0639086589217186,0.9805536270141602,-1.8926997020840646,0.00014920166399999999,0.2,6.614543871581555,6.63757848739624,-0.00736423112139164
,,,100663296,1575,63899,768,,,,,,,,,,,
-127.99415826787026,346.3645833333333,0.010416666666666666,100794368,,,,0.265570068359375,3840,0.031398572,0.06385514885187149,0.978306857869029,-1.8866157457232475,0.000149005056,0.2,7.278200209140778,2.7606348991394043,-0.002850999760994455
,,,100794368,1575,63977,769,,,,,,,,,,,
-128.86809163724013,340.7395833333333,0.020833333333333332,100925440,,,,0.2341644287109375,3845,0.021197014,0.063864566385746,0.9871616242453456,-1.8833309248089791,0.000148808448,0.2,4.167344240844249,1.297765851020813,-0.0008695101747434819
,,,100925440,1575,64056,770,,,,,,,,,,,
-128.05300613505358,344.8333333333333,0.020833333333333332,101056512,,,,0.23948822021484376,3850,0.015231698,0.0639762207865715,0.9698982574045658,-1.8859586901962757,0.00014861183999999997,0.2,9.709098359942436,3.451960802078247,-0.0036444432902499103
,,,101056512,1575,64138,771,,,,,,,,,,,
-131.34625872306407,337.6979166666667,0.020833333333333332,101187584,,,,0.25431060791015625,3855,0.020983217,0.0637497827410698,0.9758253134787083,-1.8831634126603602,0.00014841523199999996,0.2,7.820317068696022,2.5066747665405273,-0.002775727269909112
,,,101187584,1575,64221,772,,,,,,,,,,,
-131.9937876926808,349.5104166666667,0.0,101318656,,,,0.27861785888671875,3860,0.034059923,0.06391416490077972,0.9803116265684366,-1.8709432788193225,0.00014821862399999998,0.2,7.435069876909256,2.937000274658203,-0.00025295673331129367
,,,101318656,1575,64302,773,,,,,,,,,,,
-128.7353065087832,341.8958333333333,0.03125,101449728,,,,0.29679107666015625,3865,0.026499415,0.06391198933124542,0.98135338537395,-1.8744498647749424,0.00014802201599999998,0.2,6.474496619403363,1.9241080284118652,-0.0007035799691948342
,,,101449728,1575,64382,774,,,,,,,,,,,
-131.53414191655912,347.2708333333333,0.010416666666666666,101580800,,,,0.26457061767578127,3870,0.03391332,0.0639166459441185,0.9875269662588835,-1.875549502670765,0.00014782540799999997,0.2,4.406929285824299,1.4854995012283325,-0.0019611944451753517
,,,101580800,1575,64462,775,,,,,,,,,,,
-133.69125307892395,324.3541666666667,0.041666666666666664,101711872,,,,0.233746337890625,3875,0.018754892,0.06367552280426025,0.9779795557260513,-1.871371515840292,0.0001476288,0.2,7.038805402815342,4.031455039978027,-0.00520661965420004
,,,101711872,1575,64542,776,,,,,,,,,,,
-132.155791194692,342.9895833333333,0.010416666666666666,101842944,,,,0.28474273681640627,3880,0.02565217,0.0634349063038826,0.9721706863492727,-1.8549028791487217,0.00014743219199999999,0.2,9.674928385019303,3.0836362838745117,-0.0045575723917863796
,,,101842944,1575,64624,777,,,,,,,,,,,
-125.76396752154535,353.25,0.010416666666666666,101974016,,,,0.26902313232421876,3885,0.016797546,0.06323222815990448,0.9798281360417604,-1.8411777220666408,0.00014723558399999998,0.2,6.2682545021176335,1.8735682964324951,-0.005622955914441263
,,,101974016,1576,64702,778,,,,,,,,,,,
-127.79811826240137,338.9375,0.03125,102105088,,,,0.264459228515625,3890,0.031367525,0.06315820664167404,0.9825060330331326,-1.8442577376961709,0.00014703897599999997,0.2,5.6708045363426205,2.6274518966674805,-0.003201282674854156
,,,102105088,1576,64784,779,,,,,,,,,,,
-127.11386515921525,348.9375,0.010416666666666666,102236160,,,,0.19860382080078126,3895,0.017932065,0.06291355937719345,0.9901705216616392,-1.829854717105627,0.000146842368,0.2,3.226689226925373,1.3457024097442627,-0.003662659887049813
,,,102236160,1576,64864,780,,,,,,,,,,,
-128.21011249784814,354.3958333333333,0.010416666666666666,102367232,,,,0.2685272216796875,3900,0.01865987,0.06261197477579117,0.9652405567467213,-1.8039855800569058,0.00014664576,0.2,10.170415797829628,3.5713276863098145,-0.00516124606365338
,,,102367232,1576,64945,781,,,,,,,,,,,
-129.47944953540056,351.0520833333333,0.0,102498304,,,,0.22931060791015626,3905,0.018234938,0.06255622208118439,0.9770310893654823,-1.8128820821642875,0.00014644915199999998,0.2,8.042892803251743,4.528198719024658,-0.00506063542998163
,,,102498304,1576,65026,782,,,,,,,,,,,
-132.35360405953008,345.8854166666667,0.0,102629376,,,,0.27580718994140624,3910,0.019949622,0.06272955983877182,0.9803601559251547,-1.8078231751918792,0.000146252544,0.2,6.254864932596684,3.8533058166503906,-0.0007755028242172557
,,,102629376,1576,65105,783,,,,,,,,,,,
-132.5710981075488,349.15625,0.0,102760448,,,,0.2366485595703125,3915,0.01742116,0.0627065971493721,0.981586454436183,-1.8120860248804092,0.000146055936,0.2,5.852019575238228,2.941352367401123,-0.003910048234683927
,,,102760448,1576,65185,784,,,,,,,,,,,
-130.99063861309443,345.3125,0.010416666666666666,102891520,,,,0.24095458984375,3920,0.018292345,0.06245211884379387,0.975651778280735,-1.795914602279663,0.000145859328,0.2,7.818970017135143,4.130819797515869,-0.003244115493725985
,,,102891520,1576,65266,785,,,,,,,,,,,
-129.65531545239105,349.75,0.0,103022592,,,,0.23021240234375,3925,0.020458516,0.06251039355993271,0.9852638132870197,-1.791732296347618,0.00014566272,0.2,4.767078897356987,2.0601072311401367,-0.003570323526218999
,,,103022592,1576,65346,786,,,,,,,,,,,
-128.96070321200185,346.0416666666667,0.010416666666666666,103153664,,,,0.30487060546875,3930,0.02290028,0.06267710775136948,0.974098501726985,-1.8050970323383808,0.000145466112,0.2,8.571629582345485,5.655959129333496,-0.0006867915850307327
,,,103153664,1576,65427,787,,,,,,,,,,,
-126.3104073050494,346.1875,0.020833333333333332,103284736,,,,0.31110687255859376,3935,0.025037177,0.06259075552225113,0.9702017288655043,-1.800934823602438,0.000145269504,0.2,9.97736124396324,3.1524970531463623,-0.003486322778189788
,,,103284736,1576,65506,788,,,,,,,,,,,
-130.8616933566686,332.78125,0.020833333333333332,103415808,,,,0.25381927490234374,3940,0.027325746,0.06262009590864182,0.967821579426527,-1.8119516283273698,0.00014507289599999997,0.2,11.022905164957047,5.1528472900390625,-0.0045294616589671936
,,,103415808,1576,65586,789,,,,,,,,,,,
-127.84128776481056,335.2083333333333,0.041666666666666664,103546880,,,,0.22818603515625,3945,0.015018085,0.06236008182168007,0.9772385526448488,-1.7989312380552291,0.00014487628799999996,0.2,7.059603716433048,5.547276973724365,-0.0006196001813805196
,,,103546880,1576,65667,790,,,,,,,,,,,
-119.79378077594517,335.7395833333333,0.0625,103677952,,,,0.269012451171875,3950,0.027350206,0.06232444569468498,0.9797232262790203,-1.7959927491843701,0.00014467967999999998,0.2,6.304300075769424,2.198965072631836,-0.0018922425457276403
,,,103677952,1576,65746,791,,,,,,,,,,,
-130.798375547402,344.4479166666667,0.020833333333333332,103809024,,,,0.26653900146484377,3955,0.021403046,0.06254049390554428,0.9848487945273519,-1.7961774833500386,0.00014448307199999998,0.2,5.1868939876556395,1.3706283569335938,-0.0023054892822983674
,,,103809024,1576,65827,792,,,,,,,,,,,
-137.17002216326685,344.0729166666667,0.0,103940096,,,,0.22383575439453124,3960,0.013880231,0.062248360365629196,0.9843066055327654,-1.7985338017344474,0.00014428646399999997,0.2,5.0058367401361465,2.7708492279052734,-0.002140732845873572
,,,103940096,1577,65908,793,,,,,,,,,,,
-129.43458186679163,351.625,0.010416666666666666,104071168,,,,0.22485809326171874,3965,0.020574499,0.06221603974699974,0.9878881825134158,-1.7779881358146667,0.000144089856,0.2,3.955536885559559,2.6418612003326416,-0.003358423864847282
,,,104071168,1577,65988,794,,,,,,,,,,,
-129.7891155065447,344.5208333333333,0.010416666666666666,104202240,,,,0.2440643310546875,3970,0.015419254,0.06225692108273506,0.9812157228589058,-1.7895034424960614,0.00014389324799999998,0.2,5.882310159504414,1.8894989490509033,-0.0035223674109147395
,,,104202240,1577,66067,795,,,,,,,,,,,
-127.98266642881613,356.3541666666667,0.0,104333312,,,,0.250054931640625,3975,0.020463767,0.06205590069293976,0.9769457951188087,-1.7758056692779065,0.00014369663999999998,0.2,7.439232179522515,3.824908494949341,-0.0048631025078066156
,,,104333312,1577,66148,796,,,,,,,,,,,
-134.20341428960654,344.7604166666667,0.0,104464384,,,,0.20610198974609376,3980,0.015588301,0.061960864812135696,0.9801630862057209,-1.7777419164776802,0.000143500032,0.2,6.667612944543362,4.365867614746094,-0.004985803574527381
,,,104464384,1577,66228,797,,,,,,,,,,,
-128.97111899272443,349.7708333333333,0.010416666666666666,104595456,,,,0.27944793701171877,3985,0.016070869,0.061799243092536926,0.982269773259759,-1.7691615313291549,0.000143303424,0.2,5.883785958588123,2.6194956302642822,0.001274724950781092
,,,104595456,1577,66309,798,,,,,,,,,,,
-124.85712282222455,345.3645833333333,0.03125,104726528,,,,0.2300079345703125,3990,0.020175183,0.0618254654109478,0.9900608537718654,-1.7586569279432296,0.000143106816,0.2,3.148622073978186,1.2322059869766235,-0.0070566873713687524
,,,104726528,1577,66389,799,,,,,,,,,,,
-131.1299371436277,339.1354166666667,0.020833333333333332,104857600,,,,0.24069061279296874,3995,0.015553466,0.06189461052417755,0.9853836419060826,-1.7570146396756172,0.00014291020799999998,0.2,4.938715834915638,1.595274806022644,-0.0020807076296478046
,,,104857600,1577,66469,800,,,,,,,,,,,
-124.24464011007076,343.1666666666667,0.03125,104988672,,,,0.22604827880859374,4000,0.024173133,0.06200983747839928,0.9853808246552944,-1.7581075936555863,0.0001427136,0.2,5.077943295240402,2.486345052719116,-0.002347637461934937
,,,104988672,1577,66549,801,,,,,,,,,,,
-132.16516829909014,343.9791666666667,0.010416666666666666,105119744,,,,0.22967987060546874,4005,0.020040674,0.06182616576552391,0.9849264295771718,-1.767459040135145,0.000142516992,0.2,4.952471780776977,2.670963764190674,-0.0021947641698716325
,,,105119744,1577,66629,802,,,,,,,,,,,
